date,phu_name,at_least_one_dose_cumulative,fully_vaccinated_cumulative,third_dose_cumulative,total_population,percent_at_least_one_dose,percent_fully_vaccinated,percent_3doses,phu_num,active_cases,resolved_cases,deaths,archived_resolved_cases,archived_deaths,percent_active_cases,percent_deaths,percent_resolved_cases
2022-01-17,"LEEDS, GRENVILLE AND LANARK DISTRICT",160608.0,151214.0,84465.0,172131,93.31,87.85,49.07,2243,582,4266,67,4266.0,67.0,0.338114575526779,0.038923842887103426,2.4783449814385556
2022-01-17,MIDDLESEX-LONDON,439562.0,409632.0,192383.0,485049,90.62,84.45,39.660000000000004,2244,3146,22826,268,22824.0,270.0,0.6485942657339774,0.055252149782805446,4.705916309486258
2022-01-17,NIAGARA REGION,397408.0,373255.0,181047.0,460171,86.36,81.11,39.34,2246,3197,25060,458,25055.0,463.0,0.6947417373106953,0.09952821885777242,5.445801669379426
2022-01-17,NORTH BAY PARRY SOUND DISTRICT,105109.0,98623.0,54913.0,123747,84.94,79.7,44.379999999999995,2247,304,2002,9,2002.0,9.0,0.2456625211116229,0.0072729035855414684,1.61781699758378
2022-01-17,NORTHWESTERN,72294.0,65241.0,32164.0,76333,94.71000000000001,85.47,42.14,2249,563,2109,9,2107.0,11.0,0.7375578059292835,0.011790444499757642,2.7628941611098736
2022-01-17,CITY OF OTTAWA,913054.0,846692.0,480795.0,992312,92.01,85.33,48.449999999999996,2251,5404,47462,632,47446.0,648.0,0.5445867831891582,0.06368964599843598,4.78297148477495
2022-01-17,PEEL REGION,1305328.0,1219863.0,442323.0,1481534,88.11,82.34,29.86,2253,12150,142224,1011,142185.0,1050.0,0.8200959275993667,0.06824008088913248,9.599779687810067
2022-01-17,PETERBOROUGH COUNTY-CITY,122569.0,115349.0,67000.0,141576,86.57000000000001,81.47,47.32,2255,667,3717,37,3715.0,39.0,0.4711250494434085,0.026134373057580384,2.6254449906763857
2022-01-17,PORCUPINE,70092.0,63942.0,32039.0,80737,86.82,79.2,39.68,2256,485,3270,33,3270.0,33.0,0.6007159047276961,0.04087345331136901,4.050187646308384
2022-01-17,RENFREW COUNTY AND DISTRICT,85341.0,79533.0,40006.0,103045,82.82000000000001,77.18,38.82,2257,412,1919,17,1919.0,17.0,0.3998253190353729,0.01649764665922655,1.8622931728856325
2022-01-17,EASTERN ONTARIO,178518.0,165780.0,78484.0,205075,87.05000000000001,80.84,38.269999999999996,2258,1697,9440,138,9423.0,155.0,0.8275021333658418,0.06729245398025113,4.6031939534316715
2022-01-17,SIMCOE MUSKOKA DISTRICT,492330.0,461469.0,226483.0,575014,85.61999999999999,80.25,39.39,2260,3492,24929,280,24913.0,296.0,0.6072895616454556,0.04869446656950961,4.335372703968947
2022-01-17,SUDBURY AND DISTRICT,171885.0,160005.0,80900.0,196072,87.66000000000001,81.61,41.260000000000005,2261,1520,6177,68,6177.0,68.0,0.7752254273940185,0.03468113754131136,3.150373332245297
2022-01-17,THUNDER BAY DISTRICT,131676.0,122114.0,59111.0,149989,87.79,81.42,39.410000000000004,2262,833,4790,72,4790.0,72.0,0.5553740607644561,0.048003520258152264,3.1935675282854077
2022-01-17,TIMISKAMING,27207.0,25269.0,14424.0,32164,84.59,78.56,44.85,2263,142,709,3,707.0,5.0,0.4414873771918916,0.00932719810968785,2.204327819922895
2022-01-17,WATERLOO REGION,504707.0,470544.0,238014.0,573162,88.06,82.1,41.53,2265,4830,29770,326,29770.0,326.0,0.8426936886953427,0.056877462218360604,5.19399401914293
2022-01-17,WELLINGTON-DUFFERIN-GUELPH,260038.0,243990.0,124713.0,295016,88.14,82.69999999999999,42.27,2266,1491,14312,127,14308.0,131.0,0.5053963174878651,0.04304851262304417,4.8512623044173875
2022-01-17,WINDSOR-ESSEX COUNTY,351959.0,329958.0,162325.0,410271,85.79,80.42,39.57,2268,3197,27813,512,27804.0,521.0,0.7792410382405776,0.12479556195782787,6.779177665494271
2022-01-17,YORK REGION,1006453.0,940700.0,454508.0,1143703,88.0,82.25,39.739999999999995,2270,7161,81381,861,81339.0,903.0,0.6261240899079569,0.07528178207104466,7.115571087948531
2022-01-17,TORONTO,2527259.0,2375035.0,1110590.0,2851090,88.64,83.3,38.95,3895,19651,230529,3663,230390.0,3802.0,0.6892451658839251,0.1284771789035071,8.085644437741355
2022-01-17,SOUTHWESTERN,169189.0,158643.0,73611.0,206207,82.05,76.92999999999999,35.699999999999996,4913,956,8095,126,8093.0,128.0,0.4636118075526049,0.06110364827576173,3.9256669269229465
2022-01-17,HURON PERTH,117211.0,110735.0,63341.0,137903,85.0,80.30000000000001,45.93,5183,479,3993,77,3992.0,78.0,0.347345597992792,0.05583634873788097,2.895513513121542
2022-01-18,ALGOMA DISTRICT,98463.0,91882.0,51598.0,112839,87.26,81.43,45.73,2226,550,2450,21,2450.0,21.0,0.48742012956513264,0.018610586765214154,2.171235122608318
2022-01-18,BRANT COUNTY,124278.0,116062.0,55431.0,144945,85.74000000000001,80.07,38.24,2227,986,7402,44,7402.0,44.0,0.6802580289075166,0.030356342060781676,5.1067646348614995
2022-01-18,DURHAM REGION,603560.0,562087.0,258850.0,671727,89.85,83.67999999999999,38.54,2230,6437,40259,394,40257.0,396.0,0.9582762044699707,0.05865478088568719,5.993357420499697
2022-01-18,GREY BRUCE,135558.0,127687.0,76472.0,167078,81.13,76.42,45.769999999999996,2233,390,4518,36,4518.0,36.0,0.2334239097906367,0.02154682244221262,2.704126216497684
2022-01-18,HALDIMAND-NORFOLK,92529.0,87467.0,43496.0,114141,81.07,76.63,38.11,2234,782,4931,66,4922.0,75.0,0.6851175300724542,0.05782321865061634,4.320095320699837
2022-01-18,"HALIBURTON, KAWARTHA, PINE RIDGE",157477.0,148596.0,82248.0,183151,85.98,81.13,44.91,2235,826,4401,68,4396.0,73.0,0.450993988566811,0.03712783440985853,2.402935282908638
2022-01-18,HALTON REGION,521908.0,483791.0,228977.0,579551,90.05,83.48,39.51,2236,3507,33294,240,33267.0,267.0,0.6051236215622093,0.041411368455925364,5.744792089048246
2022-01-18,CITY OF HAMILTON,478215.0,448817.0,229196.0,552042,86.63,81.3,41.52,2237,4479,37439,429,37431.0,437.0,0.8113513102263958,0.0777114784744639,6.781911521224834
2022-01-18,HASTINGS & PRINCE EDWARD COUNTIES,139603.0,130107.0,76977.0,164832,84.69,78.93,46.7,2238,938,4221,23,4220.0,24.0,0.5690642593671131,0.013953601242477187,2.5607891671520093
2022-01-18,CHATHAM-KENT,85173.0,80001.0,43244.0,101565,83.86,78.77,42.58,2240,741,4467,42,4463.0,46.0,0.729582041057451,0.04135282823807414,4.398168660463742
2022-01-18,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",184804.0,170830.0,108897.0,200252,92.29,85.31,54.379999999999995,2241,735,7239,26,7239.0,26.0,0.3670375327087869,0.012983640612827837,3.6149451690869507
2022-01-18,LAMBTON COUNTY,103712.0,98008.0,46953.0,126574,81.94,77.42999999999999,37.1,2242,1090,6723,94,6720.0,97.0,0.8611563196233034,0.07426485692164267,5.311517373236209
2022-01-18,"LEEDS, GRENVILLE AND LANARK DISTRICT",160609.0,151224.0,84689.0,172131,93.31,87.85,49.2,2243,583,4319,67,4319.0,67.0,0.338695528405691,0.038923842887103426,2.509135484020891
2022-01-18,MIDDLESEX-LONDON,439821.0,409849.0,195724.0,485049,90.68,84.5,40.35,2244,3063,23114,268,23112.0,270.0,0.6314825924803474,0.055252149782805446,4.765291754028975
2022-01-18,NIAGARA REGION,397191.0,373041.0,181229.0,460171,86.31,81.07,39.379999999999995,2246,3083,25373,458,25368.0,463.0,0.669968337857014,0.09952821885777242,5.513819862616288
2022-01-18,NORTH BAY PARRY SOUND DISTRICT,105159.0,98663.0,55419.0,123747,84.98,79.73,44.78,2247,280,2052,10,2052.0,10.0,0.22626811155017898,0.008081003983934965,1.6582220175034548
2022-01-18,NORTHWESTERN,72398.0,65306.0,32453.0,76333,94.84,85.55,42.52,2249,517,2171,9,2169.0,11.0,0.6772955340416333,0.011790444499757642,2.8441172232193153
2022-01-18,CITY OF OTTAWA,913261.0,846908.0,482631.0,992312,92.03,85.35000000000001,48.64,2251,5171,48027,633,48011.0,649.0,0.5211062649650513,0.06379042075476261,4.839909222099501
2022-01-18,PEEL REGION,1305653.0,1220194.0,444054.0,1481534,88.13,82.36,29.970000000000002,2253,11950,143529,1012,143490.0,1051.0,0.8065964061574017,0.06830757849634231,9.687864065218887
2022-01-18,PETERBOROUGH COUNTY-CITY,122576.0,115362.0,67316.0,141576,86.58,81.47999999999999,47.55,2255,641,3782,37,3780.0,39.0,0.45276035486240607,0.026134373057580384,2.671356727128892
2022-01-18,PORCUPINE,70138.0,63967.0,32378.0,80737,86.87,79.23,40.1,2256,483,3315,33,3315.0,33.0,0.5982387257391283,0.04087345331136901,4.10592417355116
2022-01-18,RENFREW COUNTY AND DISTRICT,85415.0,79625.0,40542.0,103045,82.89,77.27000000000001,39.34,2257,410,1972,17,1972.0,17.0,0.397884419428405,0.01649764665922655,1.9137270124702799
2022-01-18,EASTERN ONTARIO,178551.0,165811.0,78953.0,205075,87.07000000000001,80.85,38.5,2258,1616,9591,140,9574.0,157.0,0.7880043886383031,0.06826770693648665,4.676825551627453
2022-01-18,SIMCOE MUSKOKA DISTRICT,492444.0,461589.0,228630.0,575014,85.64,80.27,39.76,2260,3393,25312,281,25296.0,297.0,0.5900725895369504,0.048868375378686435,4.401979777883669
2022-01-18,SUDBURY AND DISTRICT,171961.0,160077.0,81814.0,196072,87.7,81.64,41.730000000000004,2261,1464,6291,68,6290.0,69.0,0.7466644905952915,0.03468113754131136,3.2085152392998495
2022-01-18,THUNDER BAY DISTRICT,131770.0,122182.0,60423.0,149989,87.85,81.46,40.28,2262,820,4850,72,4850.0,72.0,0.546706758495623,0.048003520258152264,3.233570461833868
2022-01-18,TIMISKAMING,27263.0,25300.0,14637.0,32164,84.76,78.66,45.51,2263,152,715,3,713.0,5.0,0.47257803755751776,0.00932719810968785,2.2229822161422708
2022-01-18,WATERLOO REGION,504853.0,470698.0,239382.0,573162,88.08,82.12,41.77,2265,4658,30245,327,30245.0,327.0,0.8126847208991526,0.05705193296136171,5.276867622068456
2022-01-18,WELLINGTON-DUFFERIN-GUELPH,260109.0,244118.0,125764.0,295016,88.17,82.75,42.63,2266,1514,14432,127,14427.0,132.0,0.5131925048132983,0.04304851262304417,4.89193806437617
2022-01-18,WINDSOR-ESSEX COUNTY,352245.0,330298.0,164043.0,410271,85.86,80.51,39.98,2268,3023,28161,517,28152.0,526.0,0.736830046481472,0.12601426861757228,6.863999649012483
2022-01-18,YORK REGION,1006666.0,940982.0,456039.0,1143703,88.02,82.28,39.87,2270,6644,82441,863,82397.0,907.0,0.5809200465505469,0.07545665264496115,7.208252492124266
2022-01-18,TORONTO,2527604.0,2375464.0,1113632.0,2851090,88.64999999999999,83.32000000000001,39.06,3895,19128,232669,3674,232529.0,3814.0,0.6709013044133998,0.12886299625757167,8.160703450259374
2022-01-18,SOUTHWESTERN,169305.0,158742.0,74986.0,206207,82.1,76.98,36.36,4913,951,8178,127,8176.0,129.0,0.46118705960515405,0.06158859786525191,3.9659177428506305
2022-01-18,HURON PERTH,117210.0,110741.0,63720.0,137903,84.99,80.30000000000001,46.21,5183,468,4033,78,4032.0,79.0,0.3393689767445233,0.05656149612408722,2.924519408569792
2022-01-19,ALGOMA DISTRICT,98596.0,92055.0,52477.0,112839,87.38,81.58,46.51,2226,552,2489,22,2489.0,22.0,0.48919256639991493,0.019496805182605305,2.205797640886573
2022-01-19,BRANT COUNTY,124401.0,116152.0,56821.0,144945,85.83,80.14,39.2,2227,968,7514,45,7514.0,45.0,0.6678395253371968,0.03104625892579944,5.184035323743489
2022-01-19,DURHAM REGION,603967.0,562439.0,264130.0,671727,89.91,83.73,39.32,2230,5806,41091,395,41089.0,397.0,0.8643392330515224,0.058803650887935134,6.11721726236998
2022-01-19,GREY BRUCE,135648.0,127762.0,77364.0,167078,81.19,76.47,46.300000000000004,2233,331,4604,36,4604.0,36.0,0.1981110618992327,0.02154682244221262,2.7555991812207474
2022-01-19,HALDIMAND-NORFOLK,92549.0,87506.0,44052.0,114141,81.08,76.66,38.59,2234,698,5071,66,5062.0,75.0,0.6115243426989425,0.05782321865061634,4.442750632989022
2022-01-19,"HALIBURTON, KAWARTHA, PINE RIDGE",157538.0,148678.0,83375.0,183151,86.02,81.17999999999999,45.519999999999996,2235,744,4504,68,4499.0,73.0,0.4062221882490404,0.03712783440985853,2.4591730320882768
2022-01-19,HALTON REGION,522147.0,484095.0,235148.0,579551,90.10000000000001,83.53,40.57,2236,3236,33999,242,33972.0,269.0,0.558363284680727,0.04175646319305808,5.866437983887527
2022-01-19,CITY OF HAMILTON,478550.0,449247.0,231387.0,552042,86.69,81.38,41.91,2237,4124,38151,431,38143.0,439.0,0.7470446089246833,0.07807376974940312,6.910887215103198
2022-01-19,HASTINGS & PRINCE EDWARD COUNTIES,139671.0,130189.0,77744.0,164832,84.74000000000001,78.97999999999999,47.17,2238,829,4343,25,4342.0,26.0,0.5029363230440691,0.015166957872257813,2.6348039215686274
2022-01-19,CHATHAM-KENT,85223.0,80046.0,43652.0,101565,83.91,78.81,42.980000000000004,2240,668,4585,42,4581.0,46.0,0.657706887215084,0.04135282823807414,4.51435041598976
2022-01-19,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",184881.0,170950.0,109545.0,200252,92.32000000000001,85.37,54.7,2241,620,7396,27,7396.0,27.0,0.3096098915366638,0.013483011405628909,3.6933463835567184
2022-01-19,LAMBTON COUNTY,103834.0,98150.0,48363.0,126574,82.03,77.53999999999999,38.21,2242,1027,6831,98,6828.0,101.0,0.8113830644524151,0.07742506359915939,5.396842953529161
2022-01-19,"LEEDS, GRENVILLE AND LANARK DISTRICT",160707.0,151330.0,86209.0,172131,93.36,87.92,50.080000000000005,2243,557,4375,68,4375.0,68.0,0.3235907535539792,0.03950479576601542,2.5416688452399625
2022-01-19,MIDDLESEX-LONDON,440070.0,410087.0,199455.0,485049,90.73,84.55,41.120000000000005,2244,2859,23493,272,23491.0,274.0,0.5894249859292566,0.056076808734787625,4.843428189729285
2022-01-19,NIAGARA REGION,397242.0,373114.0,184002.0,460171,86.32,81.08,39.989999999999995,2246,2828,25768,458,25763.0,463.0,0.6145541548685163,0.09952821885777242,5.599657518618079
2022-01-19,NORTH BAY PARRY SOUND DISTRICT,105255.0,98727.0,56260.0,123747,85.06,79.78,45.46,2247,260,2115,11,2115.0,11.0,0.21010610358230905,0.00888910438232846,1.709132342602245
2022-01-19,NORTHWESTERN,72484.0,65349.0,32834.0,76333,94.96,85.61,43.01,2249,503,2222,10,2220.0,12.0,0.6589548425975659,0.0131004938886196,2.9109297420512754
2022-01-19,CITY OF OTTAWA,913734.0,847567.0,487146.0,992312,92.08,85.41,49.09,2251,4740,48701,634,48685.0,650.0,0.4776723449882698,0.06389119551108925,4.9078314078636565
2022-01-19,PEEL REGION,1306419.0,1220790.0,451760.0,1481534,88.18,82.39999999999999,30.490000000000002,2253,11276,145116,1013,145077.0,1052.0,0.76110301889798,0.06837507610355213,9.79498276786088
2022-01-19,PETERBOROUGH COUNTY-CITY,122620.0,115421.0,68367.0,141576,86.61,81.53,48.29,2255,577,3873,38,3871.0,40.0,0.4075549528168616,0.026840707464542014,2.7356331581624005
2022-01-19,PORCUPINE,70212.0,64022.0,32591.0,80737,86.96000000000001,79.3,40.37,2256,451,3383,33,3383.0,33.0,0.5586038619220431,0.04087345331136901,4.1901482591624655
2022-01-19,RENFREW COUNTY AND DISTRICT,85454.0,79671.0,41336.0,103045,82.93,77.32,40.11,2257,379,2022,17,2022.0,17.0,0.36780047552040374,0.01649764665922655,1.9622495026444757
2022-01-19,EASTERN ONTARIO,178714.0,165922.0,81342.0,205075,87.15,80.91000000000001,39.660000000000004,2258,1352,9900,146,9883.0,163.0,0.659270998415214,0.07119346580519322,4.827502133365842
2022-01-19,SIMCOE MUSKOKA DISTRICT,492740.0,461917.0,233566.0,575014,85.69,80.33,40.62,2260,3142,25862,280,25842.0,300.0,0.5464214784335686,0.04869446656950961,4.49762962293092
2022-01-19,SUDBURY AND DISTRICT,172129.0,160258.0,83231.0,196072,87.79,81.73,42.449999999999996,2261,1423,6400,66,6399.0,67.0,0.7257538047247949,0.03366110408421396,3.264107062711657
2022-01-19,THUNDER BAY DISTRICT,131892.0,122300.0,61951.0,149989,87.92999999999999,81.54,41.3,2262,830,4935,73,4935.0,73.0,0.5533739140870331,0.048670235817293274,3.290241284360853
2022-01-19,TIMISKAMING,27297.0,25326.0,14838.0,32164,84.87,78.74,46.129999999999995,2263,136,739,3,737.0,5.0,0.42283298097251587,0.00932719810968785,2.2975998010197736
2022-01-19,WATERLOO REGION,505122.0,471047.0,241918.0,573162,88.13,82.17999999999999,42.21,2265,4219,30985,333,30985.0,333.0,0.7360920647216668,0.05809875741936834,5.405975971889274
2022-01-19,WELLINGTON-DUFFERIN-GUELPH,260245.0,244297.0,127504.0,295016,88.21,82.80999999999999,43.22,2266,1376,14663,127,14658.0,132.0,0.4664153808606991,0.04304851262304417,4.970238902296824
2022-01-19,WINDSOR-ESSEX COUNTY,352554.0,330648.0,165765.0,410271,85.92999999999999,80.58999999999999,40.400000000000006,2268,2916,28570,521,28561.0,530.0,0.7107497239629416,0.12698923394536782,6.9636898537795755
2022-01-19,YORK REGION,1007309.0,941908.0,463390.0,1143703,88.07000000000001,82.36,40.52,2270,5918,83555,865,83509.0,911.0,0.5174420282188644,0.07563152321887763,7.305655401795747
2022-01-19,TORONTO,2529104.0,2377438.0,1127548.0,2851090,88.71,83.39,39.550000000000004,3895,17593,235140,3687,234999.0,3828.0,0.6170622463689326,0.12931896222146616,8.247372057704247
2022-01-19,SOUTHWESTERN,169574.0,158992.0,77134.0,206207,82.23,77.10000000000001,37.41,4913,914,8305,127,8303.0,129.0,0.4432439247940177,0.06158859786525191,4.027506340715883
2022-01-19,HURON PERTH,117261.0,110797.0,64554.0,137903,85.03,80.34,46.81,5183,414,4114,78,4113.0,79.0,0.30021101788938603,0.05656149612408722,2.9832563468524977
2022-01-20,ALGOMA DISTRICT,98647.0,92128.0,52999.0,112839,87.42,81.65,46.97,2226,576,2535,22,2535.0,22.0,0.5104618084173025,0.019496805182605305,2.246563688086566
2022-01-20,BRANT COUNTY,124538.0,116218.0,58272.0,144945,85.92,80.17999999999999,40.2,2227,950,7630,49,7630.0,49.0,0.6554210217668771,0.0338059263858705,5.264065680085549
2022-01-20,DURHAM REGION,604370.0,562729.0,269578.0,671727,89.97,83.77,40.129999999999995,2230,5375,41894,394,41890.0,398.0,0.8001762620826615,0.05865478088568719,6.236759874175074
2022-01-20,GREY BRUCE,135710.0,127821.0,78172.0,167078,81.23,76.5,46.79,2233,311,4670,37,4670.0,37.0,0.18614060498689236,0.022145345287829635,2.7951016890314704
2022-01-20,HALDIMAND-NORFOLK,92568.0,87526.0,44800.0,114141,81.10000000000001,76.68,39.25,2234,662,5190,66,5181.0,75.0,0.5799844052531519,0.05782321865061634,4.54700764843483
2022-01-20,"HALIBURTON, KAWARTHA, PINE RIDGE",157628.0,148749.0,84456.0,183151,86.06,81.22,46.11,2235,750,4598,67,4592.0,73.0,0.4094981736381456,0.036581836845007674,2.510496803184258
2022-01-20,HALTON REGION,522364.0,484358.0,241241.0,579551,90.13,83.57,41.63,2236,2993,34632,243,34604.0,271.0,0.5164342741191026,0.04192901056162443,5.975660468190029
2022-01-20,CITY OF HAMILTON,478840.0,449557.0,233561.0,552042,86.74,81.44,42.309999999999995,2237,3869,38792,439,38784.0,447.0,0.700852471369932,0.07952293484916004,7.027001568721221
2022-01-20,HASTINGS & PRINCE EDWARD COUNTIES,139788.0,130316.0,78340.0,164832,84.81,79.06,47.53,2238,812,4451,28,4450.0,29.0,0.4926227916909338,0.01698699281692875,2.7003251795767813
2022-01-20,CHATHAM-KENT,85249.0,80068.0,43940.0,101565,83.94,78.83,43.26,2240,648,4695,44,4691.0,48.0,0.6380150642445724,0.04332201053512529,4.622655442327574
2022-01-20,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",185015.0,171138.0,110269.0,200252,92.39,85.46000000000001,55.06999999999999,2241,560,7514,28,7514.0,28.0,0.27964764396859954,0.013982382198429979,3.7522721371072447
2022-01-20,LAMBTON COUNTY,103909.0,98221.0,49846.0,126574,82.09,77.60000000000001,39.379999999999995,2242,1005,6970,98,6967.0,101.0,0.7940019277260733,0.07742506359915939,5.506660135572866
2022-01-20,"LEEDS, GRENVILLE AND LANARK DISTRICT",160805.0,151427.0,87778.0,172131,93.42,87.97,50.99,2243,552,4436,71,4436.0,71.0,0.32068598915941926,0.041247654402751396,2.577106970853594
2022-01-20,MIDDLESEX-LONDON,440260.0,410293.0,202976.0,485049,90.77,84.59,41.85,2244,2801,23831,276,23829.0,278.0,0.5774674311255151,0.05690146768676979,4.913111871171778
2022-01-20,NIAGARA REGION,397453.0,373368.0,187809.0,460171,86.37,81.14,40.81,2246,2775,26144,461,26139.0,466.0,0.6030366972277696,0.100180150422343,5.681366274710923
2022-01-20,NORTH BAY PARRY SOUND DISTRICT,105318.0,98785.0,56618.0,123747,85.11,79.83,45.75,2247,217,2192,11,2192.0,11.0,0.17535778645138872,0.00888910438232846,1.771356073278544
2022-01-20,NORTHWESTERN,72532.0,65393.0,33251.0,76333,95.02000000000001,85.67,43.56,2249,438,2339,10,2337.0,12.0,0.5738016323215386,0.0131004938886196,3.064205520548125
2022-01-20,CITY OF OTTAWA,914225.0,848149.0,490856.0,992312,92.13,85.47,49.47,2251,4335,49404,636,49388.0,652.0,0.4368585686759809,0.06409274502374254,4.978676061561283
2022-01-20,PEEL REGION,1307407.0,1221481.0,459611.0,1481534,88.25,82.45,31.019999999999996,2253,10674,146724,1013,146685.0,1052.0,0.7204694593576657,0.06837507610355213,9.903518920254276
2022-01-20,PETERBOROUGH COUNTY-CITY,122667.0,115472.0,69204.0,141576,86.64,81.56,48.88,2255,533,3958,39,3956.0,41.0,0.3764762389105498,0.02754704187150364,2.7956715827541387
2022-01-20,PORCUPINE,70253.0,64058.0,32839.0,80737,87.01,79.34,40.67,2256,429,3446,33,3446.0,33.0,0.5313548930477971,0.04087345331136901,4.268179397302352
2022-01-20,RENFREW COUNTY AND DISTRICT,85550.0,79776.0,42432.0,103045,83.02000000000001,77.42,41.18,2257,351,2059,17,2059.0,17.0,0.3406278810228541,0.01649764665922655,1.9981561453733805
2022-01-20,EASTERN ONTARIO,178855.0,166058.0,83239.0,205075,87.21,80.97,40.589999999999996,2258,1290,10113,146,10095.0,164.0,0.6290381567719128,0.07119346580519322,4.931366573204925
2022-01-20,SIMCOE MUSKOKA DISTRICT,493194.0,462228.0,238135.0,575014,85.77,80.39,41.410000000000004,2260,2968,26380,287,26360.0,307.0,0.5161613456368018,0.049911828233747346,4.587714386084513
2022-01-20,SUDBURY AND DISTRICT,172270.0,160396.0,84415.0,196072,87.86,81.8,43.05,2261,1432,6532,68,6531.0,69.0,0.7303439552817332,0.03468113754131136,3.3314292708800846
